tanggal,jam,sens1,sens2,sens3,sens4
28-May,11:10,28.56,59.88,46264.32,24.81
28-May,11:20,28.56,59.88,81100.8,26
28-May,11:30,28.64,59.88,40816.64,26.03
28-May,11:40,28.8,62.04,41512.96,18.2
28-May,11:50,28.96,59.69,51609.6,1.84
28-May,12:00,28.88,60.53,69140.48,26.66
28-May,12:10,28.8,66.72,68198.4,29.87
28-May,12:20,28.8,65.88,58613.76,25.73
28-May,12:30,28.72,66.44,64143.37,16.61
28-May,12:40,28.64,67.57,44257.29,17.21
28-May,12:50,28.48,66.54,68648.96,9.07
28-May,13:00,28.56,67.47,8156.16,21.45
28-May,13:10,28.41,68.51,7444.48,0
28-May,13:20,28.41,68.88,7188.48,10.27
28-May,13:30,28.33,67.19,6912,24.86
28-May,13:40,28.33,68.97,6543.36,21.14
28-May,13:50,28.48,69.07,6266.88,28.53
28-May,14:00,28.33,68.22,6128.64,32.69
28-May,14:10,28.17,68.13,5990.4,26.23
28-May,14:20,28.25,68.79,5829.12,10.76
28-May,14:30,28.25,72.35,5621.76,27.5
28-May,14:40,28.25,68.32,5391.36,4.9
28-May,14:50,28.09,65.22,5207.04,24.3
28-May,15:00,28.09,67.38,4976.64,28.98
28-May,15:10,27.85,69.91,4792.32,17.97
28-May,15:20,27.85,70.48,4746.24,19.25
28-May,15:30,27.77,71.41,4608,25.8
28-May,15:40,27.77,70.85,4400.64,19.05
28-May,15:50,27.62,67.57,4147.2,18.79
28-May,16:00,27.62,67.1,3847.68,20.18
28-May,16:10,27.62,66.35,3617.28,18.09
28-May,16:20,27.46,69.82,3386.88,10.8
28-May,16:30,27.38,71.23,3041.28,26.33
28-May,16:40,27.46,70.1,2672.64,26.73
28-May,16:50,27.3,70.19,2223.36,25.12
28-May,17:00,27.14,72.16,1681.92,19.05
28-May,17:10,27.14,71.51,988.16,26.7
28-May,17:20,27.06,72.54,496.64,27.53
28-May,17:30,26.99,73.01,150.56,27.42
28-May,17:40,26.91,74.6,0,26.7
28-May,17:50,26.75,73.85,0,38.43
28-May,18:00,26.67,76.48,0,37.24
28-May,18:10,26.51,75.73,0,45.64
28-May,18:20,26.51,78.26,0,54.03
28-May,18:30,26.43,78.17,0,55.16
28-May,18:40,26.43,78.54,0,92.55
28-May,18:50,26.35,80.89,0,68.04
28-May,19:00,26.12,79.48,0,38.02
28-May,19:10,26.04,79.01,0,61.03
28-May,19:20,25.8,82.95,0,82.34
28-May,19:30,25.64,84.17,0,50.59
28-May,19:40,25.64,85.01,0,33.03
28-May,19:50,25.49,85.2,0,56.17
28-May,20,25.41,87.07,0,51.24
28-May,20:10,25.25,87.45,0,46.63
28-May,20:20,24.94,87.17,0,50.11
28-May,20:30,24.86,88.86,0,36.93
28-May,20:40,24.7,90.08,0,40.42
28-May,20:50,24.54,91.95,0,33.46
28-May,21:00,24.46,90.64,0,24.38
28-May,21:10,24.46,90.64,0,23.6
28-May,21:20,24.38,91.48,0,24
28-May,21:30,24.07,91.95,0,24.15
28-May,21:40,24.07,92.14,0,22
28-May,21:50,24.07,92.51,0,23.15
28-May,22:00,23.91,92.8,0,54.39
28-May,22:10,23.91,92.89,0,31.01
28-May,22:20,23.67,92.89,0,97.14
28-May,22:30,23.83,92.89,0,43.71
28-May,22:40,23.59,92.89,0,79.18
28-May,22:50,23.83,92.89,0,72.07
28-May,23:00,23.75,92.89,0,62.3
28-May,23:10,23.83,92.89,0,58.08
28-May,23:20,23.67,92.89,0,89.87
28-May,23:30,23.67,92.89,0,84.08
28-May,23:40,23.59,92.89,0,114.03
28-May,23:50,23.67,92.89,0,49.13
29-May,0:00,23.83,92.89,0,79.56
29-May,0:10,23.91,92.89,0,40.21
29-May,0:20,23.75,92.89,0,96.22
29-May,0:30,23.59,92.89,0,87.26
29-May,0:40,23.75,92.89,0,28.74
29-May,0:50,23.75,92.89,0,97.39
29-May,1:00,23.75,92.89,0,67.75
29-May,1:10,23.83,92.89,0,76.48
29-May,1:20,23.99,92.89,0,65.26
29-May,1:30,23.99,92.89,0,52.86
29-May,1:40,24.07,92.89,0,53.99
29-May,1:50,23.99,92.89,0,91.95
29-May,2:00,23.83,92.89,0,92.04
29-May,2:10,23.75,92.89,0,115.4
29-May,2:20,23.67,92.89,0,106.4
29-May,2:30,23.67,92.89,0,55.58
29-May,2:40,23.75,92.89,0,73.01
29-May,2:50,23.75,92.89,0,98.07
29-May,3:00,23.59,92.89,0,59.82
29-May,3:10,23.59,92.89,0,70.75
29-May,3:20,23.52,92.89,0,47.08
29-May,3:30,23.59,92.89,0,87.6
29-May,3:40,23.67,92.89,0,97.68
29-May,3:50,23.59,92.89,0,102.05
29-May,4:00,23.59,92.89,0,112.53
29-May,4:10,23.59,92.89,0,117.03
29-May,4:20,23.52,92.89,0,118.13
29-May,4:30,23.36,92.89,0,102.47
29-May,4:40,23.44,92.89,0,110.25
29-May,4:50,23.36,92.89,0,109.82
29-May,5:00,23.36,92.89,0,120.29
29-May,5:10,23.28,92.89,0,112.3
29-May,5:20,23.28,92.89,0,119.1
29-May,5:30,23.36,92.89,0,109.46
29-May,5:40,23.28,92.89,160,117.52
29-May,5:50,23.2,92.89,559.04,117.34
29-May,6:00,23.04,92.89,1267.2,107.04
29-May,6:10,23.04,92.89,2088.96,118.27
29-May,6:20,23.12,92.89,2867.2,64.68
29-May,6:30,23.36,92.89,3594.24,81.15
29-May,6:40,23.44,92.89,4239.36,64.72
29-May,6:50,23.52,92.89,5022.72,21.72
29-May,7:00,23.75,92.89,6082.56,22.4
29-May,7:10,24.15,92.89,7864.32,22.23
29-May,7:20,24.62,92.14,6291.17,23.93
29-May,7:30,25.09,88.95,16793.6,23.67
29-May,7:40,25.64,86.23,14329.33,23.03
29-May,7:50,26.28,84.17,5629.15,23.21
29-May,8:00,26.59,83.79,2615.25,81.58
29-May,8:10,27.14,80.89,16985.07,23.91
29-May,8:20,27.54,75.91,30126.08,54.57
29-May,8:30,27.14,75.73,36515.84,24.66
29-May,8:40,26.99,77.88,32788.48,24.38
29-May,8:50,26.75,79.2,36126.72,23.55
29-May,9:00,27.06,77.23,49233.92,23.69
29-May,9:10,27.06,77.79,43683.84,24.2
29-May,9:20,27.22,77.13,49766.4,22.95
29-May,9:30,27.22,75.82,37888.01,22.82
29-May,9:40,27.46,74.51,62668.8,16.2
29-May,9:50,27.7,74.13,61399.04,24.06
29-May,10,27.7,74.7,73809.91,24.08
29-May,10:10,28.09,71.51,47022.08,24.05
29-May,10:20,28.09,71.6,56320.01,23.15
29-May,10:30,28.17,71.23,96174.07,24.25
29-May,10:40,28.25,70.85,70287.36,26.38
29-May,10:50,28.64,69.54,76308.48,17.68
29-May,11:00,28.72,69.54,53903.36,25.38
29-May,11:10,28.72,73.1,19507.2,26
29-May,11:20,28.64,73.01,17192.96,27.3
29-May,11:30,28.48,74.23,73523.2,26.17
29-May,11:40,28.41,74.7,44605.44,25.71
29-May,11:50,28.56,73.38,54476.8,25.13
29-May,12:00,28.88,71.79,68362.24,26.52
29-May,12:10,28.8,70.94,58286.08,25.49
29-May,12:20,29.04,69.63,58859.52,18.23
29-May,12:30,28.88,69.63,59351.04,24.94
29-May,12:40,29.04,71.32,50544.64,19.18
29-May,12:50,29.04,68.13,63856.64,25.2
29-May,13:00,29.04,69.26,9354.24,1.35
29-May,13:10,28.96,69.82,8852.48,25.6
29-May,13:20,28.96,66.82,8386.56,18.19
29-May,13:30,28.88,66.63,8156.16,5.43
29-May,13:40,29.04,67.38,7741.44,24.31
29-May,13:50,29.12,64.75,7695.36,20.86
29-May,14:00,29.04,64.29,7695.36,7.99
29-May,14:10,28.96,64.1,7464.96,0
29-May,14:20,28.96,64,7603.2,24.35
29-May,14:30,28.96,67.1,7004.16,17.37
29-May,14:40,28.88,67.76,6819.84,21.58
29-May,14:50,28.72,68.97,6773.76,0
29-May,15:00,28.56,69.63,6912,20.64
29-May,15:10,28.41,70.01,6773.76,22.78
29-May,15:20,28.48,70.94,7372.8,23.42
29-May,15:30,28.33,72.07,7372.8,24.21
29-May,15:40,28.25,72.54,7234.56,22.85
29-May,15:50,28.17,73.57,5345.28,24.68
29-May,16:00,28.01,74.13,4648.96,35.64
29-May,16:10,28.01,75.63,4193.28,26.92
29-May,16:20,27.93,74.79,4101.12,15.78
29-May,16:30,27.93,74.6,3617.28,27.86
29-May,16:40,27.77,74.41,3018.24,24.71
29-May,16:50,27.7,75.07,2615.04,25.49
29-May,17:00,27.62,75.35,1578.24,25.19
29-May,17:10,27.62,74.41,1031.04,25.05
29-May,17:20,27.54,74.41,406.08,24.53
29-May,17:30,27.46,75.35,155.68,24.28
29-May,17:40,27.46,78.82,0,24.06
29-May,17:50,27.3,76.76,0,24.98
29-May,18:00,27.14,76.95,0,33.3
29-May,18:10,26.99,76.57,0,45.98
29-May,18:20,26.91,78.07,0,30.19
29-May,18:30,26.75,79.29,0,37.68
29-May,18:40,26.43,82.57,0,77.12
29-May,18:50,25.96,84.54,0,84.97
29-May,19:00,25.64,85.57,0,93.47
29-May,19:10,25.57,86.42,0,87.95
29-May,19:20,25.41,87.36,0,69.26
29-May,19:30,25.25,88.2,0,102.22
29-May,19:40,25.17,88.95,0,71.45
29-May,19:50,25.01,89.89,0,103.53
29-May,20,25.01,89.7,0,114.15
29-May,20:10,25.01,90.45,0,89.8
29-May,20:20,24.94,91.01,0,105.17
29-May,20:30,24.94,91.2,0,87.63
29-May,20:40,24.94,91.29,0,87.1
29-May,20:50,24.86,91.95,0,70.07
29-May,21:00,25.17,90.54,0,61.16
29-May,21:10,25.33,91.48,0,60.3
29-May,21:20,25.25,90.73,0,73.28
29-May,21:30,25.25,91.29,0,62.76
29-May,21:40,25.17,91.67,0,97.5
29-May,21:50,25.09,92.42,0,43.97
29-May,22:00,25.09,92.89,0,59.74
29-May,22:10,25.01,92.89,0,34.54
29-May,22:20,24.86,92.89,0,53.34
29-May,22:30,24.62,92.89,0,72.7
29-May,22:40,24.54,92.89,0,82
29-May,22:50,24.38,92.89,0,21.38
29-May,23:00,24.3,92.89,0,46.19
29-May,23:10,24.23,92.89,0,20.08
29-May,23:20,24.23,92.89,0,20.25
29-May,23:30,24.15,92.89,0,23.55
29-May,23:40,23.99,92.89,0,72.57
29-May,23:50,23.91,92.89,0,70.67
30-May,0:00,23.99,92.89,0,58.38
30-May,0:10,23.91,92.89,0,59.11
30-May,0:20,23.91,92.89,0,72.56
30-May,0:30,23.83,92.89,0,84.08
30-May,0:40,23.67,92.89,0,92.22
30-May,0:50,23.67,92.89,0,90.33
30-May,1:00,23.59,92.89,0,101.7
30-May,1:10,23.59,92.89,0,103.57
30-May,1:20,23.52,92.89,0,114.45
30-May,1:30,23.52,92.89,0,81.51
30-May,1:40,23.44,92.89,0,99.62
30-May,1:50,23.36,92.89,0,105.27
30-May,2:00,23.36,92.89,0,110.84
30-May,2:10,23.36,92.89,0,113.92
30-May,2:20,23.2,92.89,0,113.07
30-May,2:30,23.28,92.89,0,124.18
30-May,2:40,23.2,92.89,0,117.8
30-May,2:50,23.28,92.89,0,121.57
30-May,3:00,23.12,92.89,0,120.28
30-May,3:10,23.12,92.89,0,119.86
30-May,3:20,23.04,92.89,0,120.55
30-May,3:30,22.96,92.89,0,122.07
30-May,3:40,22.96,92.89,0,119.59
30-May,3:50,22.96,92.89,0,119.41
30-May,4:00,22.88,92.89,0,119.44
30-May,4:10,22.88,92.89,0,119.91
30-May,4:20,22.81,92.89,0,116.72
30-May,4:30,22.81,92.89,0,117.64
30-May,4:40,22.73,92.89,0,117.77
30-May,4:50,22.81,92.89,0,120.31
30-May,5:00,22.81,92.89,0,129.66
30-May,5:10,22.73,92.89,0,122.84
30-May,5:20,22.73,92.89,0,116.68
30-May,5:30,22.81,92.89,0,119.89
30-May,5:40,22.81,92.89,178.8,117.27
30-May,5:50,22.73,92.89,570.56,118.15
30-May,6:00,22.73,92.89,1330.56,118.9
30-May,6:10,22.81,92.89,2195.2,118.56
30-May,6:20,22.88,92.89,3340.8,118.34
30-May,6:30,22.73,92.89,3456,118.84
30-May,6:40,22.88,92.89,4300.8,118.84
30-May,6:50,22.96,92.89,5242.88,118.49
30-May,7:00,23.2,92.89,5990.4,119.07
30-May,7:10,23.52,92.89,7372.8,21.46
30-May,7:20,23.83,92.89,13844.48,117.89
30-May,7:30,24.62,92.89,16128,21.89
30-May,7:40,25.33,86.42,23705.84,114.37
30-May,7:50,25.8,84.73,2635.73,119.63
30-May,8:00,26.35,81.07,8373.47,22.2
30-May,8:10,26.2,81.54,32624.64,55.11
30-May,8:20,26.28,80.32,37498.88,25.31
30-May,8:30,26.67,77.6,37908.48,22.26
30-May,8:40,27.62,72.73,34242.55,22.38
30-May,8:50,27.54,72.54,36188.16,22.23
30-May,9:00,27.22,73.1,45281.28,37.78
30-May,9:10,27.93,71.13,39997.44,24
30-May,9:20,27.93,69.44,51609.6,22.52
30-May,9:30,28.01,68.51,44707.84,24.23
30-May,9:40,28.01,69.26,65249.28,23.18
30-May,9:50,28.33,67.47,62300.16,23.85
30-May,10,28.48,66.35,68526.08,57.4
30-May,10:10,28.56,67.1,47063.04,23.01
30-May,10:20,28.48,68.13,43069.44,23.7
30-May,10:30,28.56,68.32,93143.03,24.28
30-May,10:40,28.72,67.57,58777.61,26.67
30-May,10:50,28.96,67.01,59719.68,25.16
30-May,11:00,28.72,67.19,60825.6,27.58
30-May,11:10,29.27,66.16,19179.52,25.9
30-May,11:20,29.04,66.91,82206.72,25.44
30-May,11:30,29.19,65.32,76431.36,23.97
30-May,11:40,29.12,65.97,51609.6,23.6
30-May,11:50,29.19,64.85,61399.04,22.21
30-May,12:00,29.35,65.04,72826.88,26.15
30-May,12:10,29.35,63.16,58613.76,26.1
30-May,12:20,29.35,62.04,61194.24,27.62
30-May,12:30,29.35,62.5,57507.84,23.12
30-May,12:40,29.12,63.82,57876.48,17.77
30-May,12:50,29.12,65.04,66600.96,25.66
30-May,13:00,29.35,61.38,9231.36,25.42
30-May,13:10,29.19,63.72,8478.72,18.67
30-May,13:20,29.04,66.16,7971.84,24.52
30-May,13:30,28.96,64.47,7280.64,26
30-May,13:40,29.04,64,6589.44,2.27
30-May,13:50,29.04,66.26,6174.72,9.56
30-May,14:00,28.88,67.85,5829.12,18.55
30-May,14:10,28.88,68.13,5621.76,17.78
30-May,14:20,28.8,67.1,5345.28,25.79
30-May,14:30,28.72,68.97,5184,24.21
30-May,14:40,28.64,68.32,5045.76,24.8
30-May,14:50,28.72,68.32,4884.48,26.7
30-May,15:00,28.72,67.57,4677.12,16.84
30-May,15:10,28.72,67.94,4446.72,24.07
30-May,15:20,28.72,66.35,4331.52,20.79
30-May,15:30,28.56,68.79,4193.28,30
30-May,15:40,28.56,70.01,4055.04,24.06
30-May,15:50,28.48,67.85,3893.76,25.97
30-May,16:00,28.56,71.04,3755.52,31.03
30-May,16:10,28.48,67.57,3640.32,31.67
30-May,16:20,28.33,69.91,3617.28,91.92
30-May,16:30,28.17,73.01,3686.4,101.98
30-May,16:40,28.01,75.26,2926.08,96.38
30-May,16:50,27.93,76.1,2265.6,108.21
30-May,17:00,27.77,76.01,1509.12,129.52
30-May,17:10,27.7,76.38,1062.4,122.1
30-May,17:20,27.62,77.32,492.48,106.79
30-May,17:30,27.38,76.2,104.24,117.46
30-May,17:40,27.46,77.98,0,75.72
30-May,17:50,27.3,77.23,0,51.45
30-May,18:00,27.3,75.54,0,60.68
30-May,18:10,27.3,78.07,0,32.84
30-May,18:20,27.14,75.73,0,68.73
30-May,18:30,27.14,76.95,0,99.06
30-May,18:40,27.06,78.26,0,65.99
30-May,18:50,26.91,78.45,0,62.21
30-May,19:00,26.91,78.35,0,73.54
30-May,19:10,26.91,78.45,0,22.65
30-May,19:20,26.75,79.67,0,53.05
30-May,19:30,26.67,80.89,0,22.59
30-May,19:40,26.35,83.23,0,46.68
30-May,19:50,26.2,85.2,0,72.72
30-May,20,26.12,85.57,0,84.94
30-May,20:10,26.04,86.14,0,54.87
30-May,20:20,26.04,85.76,0,46.49
30-May,20:30,25.96,85.2,0,80.46
30-May,20:40,25.96,86.51,0,39.1
30-May,20:50,25.88,87.07,0,45.91
30-May,21:00,25.8,86.89,0,61.18
30-May,21:10,25.72,88.2,0,46.09
30-May,21:20,25.64,88.86,0,31.1
30-May,21:30,25.41,89.14,0,47.43
30-May,21:40,25.33,89.89,0,50.03
30-May,21:50,25.09,91.95,0,60.04
30-May,22:00,25.01,92.89,0,25.58
30-May,22:10,25.01,92.7,0,43.13
30-May,22:20,24.94,92.89,0,34.26
30-May,22:30,24.78,92.89,0,23.61
30-May,22:40,24.7,92.89,0,43.03
30-May,22:50,24.62,92.89,0,61.17
30-May,23:00,24.62,92.89,0,32.06
30-May,23:10,24.62,92.89,0,75.06
30-May,23:20,24.46,92.89,0,21
30-May,23:30,24.46,92.89,0,28.25
30-May,23:40,24.46,92.89,0,22.2
30-May,23:50,24.38,92.89,0,23.39
31-May,0:00,24.3,92.89,0,23.76
31-May,0:10,24.38,92.89,0,29.24
31-May,0:20,24.3,92.89,0,23.36
31-May,0:30,24.23,92.89,0,36.99
31-May,0:40,24.23,92.89,0,24.04
31-May,0:50,24.3,92.89,0,23.81
31-May,1:00,24.3,92.89,0,39.48
31-May,1:10,24.46,92.89,0,39.14
31-May,1:20,24.46,92.89,0,28.21
31-May,1:30,24.46,92.89,0,27.11
31-May,1:40,24.3,92.89,0,45.18
31-May,1:50,24.62,92.89,0,28.16
31-May,2:00,24.46,92.89,0,25.3
31-May,2:10,24.38,92.89,0,22.7
31-May,2:20,24.3,92.89,0,25.83
31-May,2:30,24.15,92.89,0,28.63
31-May,2:40,24.15,92.89,0,25.29
31-May,2:50,24.15,92.89,0,24.63
31-May,3:00,24.07,92.89,0,59.58
31-May,3:10,23.99,92.89,0,99.75
31-May,3:20,23.99,92.89,0,101.34
31-May,3:30,24.07,92.89,0,47.02
31-May,3:40,23.99,92.89,0,25.47
